,image_path,0,1,2,3,4,5,6,7,8,9
3182,seg_train/seg_train/forest\17846.jpg,5.506409550548597e-09,1.0,5.673791991789301e-10,1.5150079107906222e-11,6.889158687961583e-11,1.8598821371895724e-09,1.403636373797923e-10,6.209961711522993e-11,2.1595657553885594e-11,6.406000035985571e-11
3183,seg_train/seg_train/forest\17855.jpg,1.6874311670189712e-10,1.0,1.173641961393912e-09,5.857266754949464e-11,7.381281696972053e-11,4.4928610831718174e-10,1.1302092595144586e-10,2.7724772130865993e-11,3.272576307167263e-11,8.530775044701677e-12
3184,seg_train/seg_train/forest\17856.jpg,3.84093787886286e-08,0.9999984502792358,1.0385691666670027e-06,8.712317622894261e-08,2.1062837163299264e-07,1.0887229251466124e-07,1.0240186476551116e-09,4.3201589527974704e-10,3.2123559368102406e-10,1.537192040323987e-10
3185,seg_train/seg_train/forest\17857.jpg,3.5332904137208576e-12,1.0,4.0720469531019265e-12,2.2192890700069995e-13,2.787438899490291e-12,5.812547491934605e-12,1.8155352221604915e-11,1.4717263865926533e-12,2.2422790620785227e-12,1.8755288121174996e-12
3186,seg_train/seg_train/forest\17866.jpg,1.3800377729467073e-08,1.0,3.9985916799878396e-08,2.4333852710611836e-09,5.54377788120064e-09,6.835032095864335e-09,2.665737908191801e-10,1.2570984531112828e-10,1.738699600961624e-10,2.6274881576027198e-11
3187,seg_train/seg_train/forest\17890.jpg,1.0412546544102952e-05,0.9999673366546631,5.891786258871434e-06,1.0826679499587044e-06,1.2951124517712742e-05,2.287409188284073e-06,4.81168953569977e-08,1.622636425224755e-08,2.9007837909489353e-08,8.973653820021354e-09
3188,seg_train/seg_train/forest\17900.jpg,9.05921605093285e-12,1.0,8.316634186877891e-11,4.093274330596586e-12,1.0026128365037135e-11,5.572119501917605e-11,1.4541351456287543e-10,2.216774160068713e-11,3.854551747228818e-11,1.102016134596484e-11
3189,seg_train/seg_train/forest\17923.jpg,1.6877466091358428e-10,1.0,5.347477460837524e-10,1.7338436242297917e-11,4.969709019309043e-11,5.722394780249829e-10,7.248064926024256e-10,7.903794285724075e-11,1.0843585057651595e-10,4.911172857280377e-11
3190,seg_train/seg_train/forest\17928.jpg,5.480572795590888e-08,0.9999998807907104,2.7413293857136978e-09,1.1212518691294804e-09,8.457283762197676e-09,7.828245607299777e-09,9.221324148711574e-09,2.0574220105373797e-09,5.411484149675516e-09,1.1467015115229628e-09
3191,seg_train/seg_train/forest\17930.jpg,3.015015320739778e-12,1.0,3.5471937886999427e-12,6.184232271243262e-14,1.0632415629353853e-13,6.3441786546381e-12,8.445942556445374e-11,2.0352549506830186e-11,1.724066028829796e-11,1.0323714973170528e-11
3192,seg_train/seg_train/forest\17940.jpg,3.626191258376821e-08,0.9999998807907104,2.3998307341344116e-08,8.429048015123897e-10,9.704181902492337e-10,1.78955001928216e-08,9.660297561886466e-11,7.01813746006863e-11,7.526504419708147e-11,8.331080963985826e-11
3193,seg_train/seg_train/forest\17946.jpg,2.5731246022786536e-09,0.9999998807907104,5.0737309464921054e-08,7.699298976149294e-09,3.2192275511988555e-08,6.596760027122173e-09,3.364907519287641e-10,1.0198773769953817e-10,1.3788653552282426e-10,4.588546903550039e-11
3194,seg_train/seg_train/forest\17952.jpg,3.671658463377803e-12,1.0,2.6213699180072103e-12,1.0907624765433069e-13,3.0781643510155443e-13,5.963078988924231e-12,3.3696055928150725e-12,1.2305014862948327e-12,6.582582244042678e-13,6.019125627608479e-13
3195,seg_train/seg_train/forest\17963.jpg,3.320140551377193e-10,1.0,1.5016949905799493e-09,3.23760358800218e-11,2.622953243491821e-10,9.337370876494333e-10,1.6694365334579686e-10,4.2216084794599595e-11,5.248107504129962e-11,1.6650122253158983e-11
3196,seg_train/seg_train/forest\17975.jpg,2.220703620992026e-09,1.0,1.5527304997320357e-09,8.472759299715804e-11,1.8084408970331367e-10,2.6164437283426878e-09,1.6367790456328635e-09,4.0671144230230993e-10,3.535673698262798e-10,2.4408819410126625e-10
3197,seg_train/seg_train/forest\17985.jpg,4.92539446728113e-11,1.0,7.228453079155539e-12,2.777486628278286e-13,6.399728295046481e-13,1.5157507193830355e-11,1.0018677554235467e-10,2.49930319495828e-11,3.2130516997019853e-11,1.3326743354691306e-11
3198,seg_train/seg_train/forest\17991.jpg,1.857600531729453e-11,1.0,6.479988420848848e-12,4.0705617045458387e-13,1.3814860713723398e-12,3.007217391770567e-11,1.8521567612950207e-10,2.0907527445435115e-11,3.202350884468075e-11,1.5030317268571736e-11
3199,seg_train/seg_train/forest\18022.jpg,1.4431201459524923e-12,1.0,2.946745928864014e-12,1.3844660010434162e-13,4.807128002951022e-13,1.017995843871633e-11,4.05967238992222e-11,8.361435675785511e-12,6.4574959962593326e-12,3.1955766158220378e-12
3200,seg_train/seg_train/forest\18024.jpg,3.7261687469260577e-14,1.0,2.7072003086535748e-14,1.6213894088429976e-16,1.6159626805081762e-15,1.3074427879320588e-13,4.962434282940187e-11,6.647044459989759e-12,6.38737847336035e-12,5.819258703382291e-12
3201,seg_train/seg_train/forest\18028.jpg,1.327988941035585e-09,0.9999998807907104,5.8875173181149876e-08,2.14067852333244e-09,1.2904520785284035e-09,2.3428565754102237e-09,1.5638008943330561e-10,4.8703700794572313e-11,5.465845137608838e-11,2.52603042649735e-11
3202,seg_train/seg_train/forest\18031.jpg,2.8629756898546077e-10,1.0,3.505824242022726e-10,5.2790591342777304e-11,5.205409714381659e-11,2.642688290421802e-10,1.4959053440399828e-10,4.642396883580702e-11,5.5475273680327675e-11,1.944733610259597e-11
3203,seg_train/seg_train/forest\18038.jpg,5.6603100678787044e-11,1.0,1.3817806898686058e-09,4.309889684722679e-12,6.922641626605497e-11,9.516396559661189e-10,7.558640345572964e-12,2.8960518878851094e-12,2.0955264433408782e-12,9.73507082238645e-13
3204,seg_train/seg_train/forest\18042.jpg,5.217577381699812e-06,0.9999575614929199,1.0671868949430063e-05,1.436383627151372e-06,1.906809484353289e-05,6.051260243111756e-06,1.4016652727377732e-08,8.761130487755509e-09,1.0887609924736807e-08,3.146625404681913e-09
3205,seg_train/seg_train/forest\18057.jpg,1.22478320463415e-06,0.9999785423278809,5.708433491236065e-06,5.702916041627759e-06,8.264453754236456e-06,4.890237619292748e-07,1.634258772753583e-08,4.810263742882626e-09,5.720670603892586e-09,3.803772852251086e-09
3206,seg_train/seg_train/forest\18077.jpg,8.295292985849301e-08,0.9999982118606567,1.3892578181184945e-06,3.519979330235401e-08,3.127697993932088e-07,4.2288686330493874e-08,1.1571247293673537e-09,3.66194130574371e-10,9.203503514854106e-10,2.0015021584551818e-10
3207,seg_train/seg_train/forest\18088.jpg,2.5773394440875563e-07,0.9999991655349731,2.328965109654746e-07,7.192827666813173e-08,1.1565642665800624e-07,6.342165903561181e-08,1.32840349831298e-09,3.329142239660854e-10,8.443024612780903e-10,8.970456322199283e-11
3208,seg_train/seg_train/forest\18091.jpg,3.2992357290595464e-08,0.9999997615814209,1.6835771532441868e-07,3.088204181267429e-08,7.145724367774164e-08,4.545122678223379e-08,2.180093605641531e-10,1.1478867856240527e-10,1.372730124016286e-10,3.528987518874871e-11
3209,seg_train/seg_train/forest\18092.jpg,8.509287025004753e-13,1.0,3.59922118151057e-12,8.155172229792201e-14,3.82467712015111e-12,6.323245399508792e-11,2.0923631750824345e-12,1.3823024756082214e-13,8.949874126312415e-14,5.0637391415392363e-14
3210,seg_train/seg_train/forest\18096.jpg,4.365010131124336e-09,0.9999998807907104,5.330425167926478e-08,3.74757469501219e-09,3.9408716290267876e-09,5.0517896532653594e-09,2.249512104368634e-10,1.0201302996781791e-10,1.1728915061404166e-10,3.724816982630941e-11
3211,seg_train/seg_train/forest\18107.jpg,6.411280534246444e-11,1.0,5.80631542845822e-10,1.1811750362522577e-11,2.8841136076596108e-11,2.0699539304835923e-10,2.955522632186458e-11,8.20930302902756e-12,9.640230454188714e-12,4.078366117044041e-12
3212,seg_train/seg_train/forest\18123.jpg,2.423273248730595e-10,1.0,1.5650751528095697e-10,5.590266530935972e-12,7.490825668088341e-12,7.975590327058413e-11,2.7636984367696016e-10,6.876110097975285e-11,7.878853819365261e-11,2.6014478765601368e-11
3213,seg_train/seg_train/forest\18137.jpg,7.425078110136988e-16,1.0,3.6574832369859445e-16,1.312358851352637e-18,3.709088454599617e-17,1.998190702528005e-14,3.2605168565069675e-13,3.525450737546995e-14,1.6325845162519156e-14,2.251130156577779e-14
3214,seg_train/seg_train/forest\18152.jpg,4.953766286064365e-09,0.9999997615814209,2.1080246881410858e-07,1.3559520617434373e-08,3.332424114432797e-09,6.4024261448025754e-09,2.3254120851134985e-10,1.0301333397411128e-10,9.517731741626179e-11,4.1482296764261406e-11
3215,seg_train/seg_train/forest\18154.jpg,6.634355066183206e-15,1.0,2.9270473713002496e-14,3.0742049675014046e-16,2.036706815298963e-15,1.012037743647505e-13,2.1582510084661166e-12,3.0974701969999074e-13,2.6913906758622985e-13,1.9210193602948317e-13
3216,seg_train/seg_train/forest\18158.jpg,3.5736257703034013e-11,1.0,6.907276139944685e-11,8.894367447415119e-13,1.2905855854491999e-12,4.36117808533254e-11,3.869396469902142e-10,9.408715473391283e-11,9.863032612855704e-11,2.7482426057101605e-11
3217,seg_train/seg_train/forest\18161.jpg,3.2229983126796924e-09,1.0,8.017904673529586e-10,1.1218589252015576e-10,2.066939813749613e-10,9.704386183528868e-10,5.052384621784256e-10,1.4187470642745836e-10,4.072633619234267e-10,7.709489296958694e-11
3218,seg_train/seg_train/forest\18164.jpg,1.0338262190767722e-10,1.0,2.0084811591658536e-10,2.287508550635753e-11,8.104684146026386e-10,1.111618463944808e-09,1.228270402053866e-10,1.0119885832104991e-11,1.08640743970434e-11,7.77677228169793e-12
3219,seg_train/seg_train/forest\18180.jpg,4.7829380456221315e-09,0.9999998807907104,5.5733920589773334e-08,3.2894695856100498e-09,2.8977149568731875e-08,1.838930074882228e-08,2.616726557658211e-10,9.048582022552765e-11,1.1592202198151824e-10,3.424113423355912e-11
3220,seg_train/seg_train/forest\18184.jpg,6.56824639122533e-08,0.9999991655349731,2.948024189208809e-07,1.1972940860971448e-08,3.5524541885934013e-07,1.461906009581071e-07,8.518727945272531e-10,2.2682261624495936e-10,3.0378863313806903e-10,1.4882542420657785e-10
3221,seg_train/seg_train/forest\18189.jpg,1.850336507278061e-12,1.0,1.239200235481075e-11,1.1295826063796935e-13,1.0529836551309568e-12,1.1074651612430486e-11,8.476541690782824e-11,1.237374612494957e-11,1.3436775130049039e-11,4.523985352999915e-12
3222,seg_train/seg_train/forest\18196.jpg,2.4647845613470776e-13,1.0,8.681107590592652e-13,1.0235781609780302e-14,3.6038680313642615e-14,3.0534776096491356e-12,7.253049723321414e-12,7.99213505705415e-13,7.440485944379405e-13,3.247347052717786e-13
3223,seg_train/seg_train/forest\18207.jpg,2.291870252607575e-12,1.0,8.036406609623903e-12,4.3365712496662434e-13,7.289938509617844e-13,2.1596769511633696e-11,7.322625145134154e-11,1.2012963540586341e-11,1.104699404869125e-11,6.029699742976513e-12
3224,seg_train/seg_train/forest\18208.jpg,1.6569164928981195e-09,1.0,2.7856505990797586e-10,5.045407668047286e-12,5.101124384010447e-12,6.45827891165851e-10,9.762656655309954e-11,3.802197098834448e-11,3.493840286528105e-11,2.534993742697722e-11
3225,seg_train/seg_train/forest\18209.jpg,2.627484618766829e-10,1.0,2.3875166288434002e-09,1.7285976816605597e-10,2.2611010286333055e-10,7.701968507412005e-10,2.3652278052788134e-11,7.602188843713886e-12,6.023446498526486e-12,3.4957648754885273e-12
3226,seg_train/seg_train/forest\18230.jpg,3.976131424110463e-09,1.0,2.4169377610405718e-08,1.24420765357236e-10,5.957651039167899e-10,4.321445423727255e-09,7.236706373037194e-11,2.2873645685872468e-11,3.4957734623697334e-11,1.7106427385726874e-11
3227,seg_train/seg_train/forest\18243.jpg,2.122249931346687e-09,0.9999998807907104,6.951430009394244e-08,6.230445048771571e-09,6.655417905676586e-08,9.491184727039581e-09,8.942651480436936e-11,2.834312992638921e-11,3.3439136876145525e-11,1.1787846740385355e-11
3228,seg_train/seg_train/forest\18245.jpg,1.360733886679455e-10,1.0,1.3357803752001018e-09,1.863822117476044e-11,9.174491721886113e-11,8.033748666314011e-10,3.946916057873118e-11,5.825910934231793e-12,6.37032093742107e-12,2.524011598684095e-12
3229,seg_train/seg_train/forest\18248.jpg,4.70101235716669e-10,1.0,5.985650197715131e-09,2.164692869399687e-10,7.037282423461022e-10,2.021491640746831e-09,5.135198932748608e-10,7.600135104590677e-11,1.3544725063763252e-10,8.060589001823715e-11
3230,seg_train/seg_train/forest\18251.jpg,7.42595034353144e-08,0.9999988079071045,9.512269798506168e-07,1.3407615995220112e-07,9.587520111153935e-08,5.0063576395587006e-08,1.0042437992296982e-08,4.396313091348247e-09,4.843208945004562e-09,1.616135225646076e-09
3231,seg_train/seg_train/forest\18255.jpg,5.208584865495913e-12,1.0,1.704038472827296e-11,6.225811966659167e-13,9.558080021898618e-12,1.2831376239308412e-10,7.478610092315208e-11,5.5083446484638365e-12,9.039264128873903e-12,5.086414796295902e-12
3232,seg_train/seg_train/forest\18263.jpg,8.356039193913034e-10,1.0,3.3374245589357088e-09,9.216110513632358e-11,2.808446808444387e-10,1.1738120475612845e-09,8.435530607364683e-10,2.2414732570030793e-10,3.7159350596560614e-10,1.28016985900814e-10
3233,seg_train/seg_train/forest\18267.jpg,1.795800270640302e-12,1.0,2.9535613538245187e-11,8.609443995395705e-13,1.8536392039358862e-12,2.6868540378699457e-11,5.214340244308335e-12,8.368403626307641e-13,5.34001879173851e-13,5.502335241082401e-13
3234,seg_train/seg_train/forest\18277.jpg,9.560199160096872e-11,1.0,2.4894859507185174e-09,4.9144806280043696e-11,1.0135904615626856e-10,4.780610352028702e-10,7.248490002664809e-11,2.2394764861988214e-11,1.6826253931845336e-11,9.213680166042515e-12
3235,seg_train/seg_train/forest\18281.jpg,2.1923808546375767e-08,1.0,4.364094863262835e-09,3.8637179566869406e-10,2.832937884278408e-09,5.009561654389927e-09,1.0734156896674563e-09,3.116260027802298e-10,4.023044675172116e-10,2.3147832262093715e-10
3236,seg_train/seg_train/forest\18288.jpg,6.269699204253243e-10,1.0,2.8065256785225756e-09,1.2292547535430742e-10,5.498829169781061e-10,9.46493217135469e-10,1.4744054588344824e-10,4.672653930448689e-11,5.1367538694835346e-11,2.3342947366722377e-11
3237,seg_train/seg_train/forest\1829.jpg,5.332489658171902e-12,1.0,5.7163562078299535e-12,1.209184526595672e-13,2.697351890457167e-13,2.3358802739292805e-11,1.0779735611088359e-11,2.5642335477193967e-12,1.6771743499219283e-12,1.261090841128687e-12
3238,seg_train/seg_train/forest\18301.jpg,3.7649168505016206e-11,1.0,3.102191420412126e-11,7.478217264184073e-13,1.7806497379022068e-12,4.862805644267887e-11,3.73595980540653e-11,9.212555197868344e-12,9.01245918172311e-12,3.4742350055877447e-12
3239,seg_train/seg_train/forest\18308.jpg,5.8719706430565566e-08,0.9999994039535522,2.080911087887216e-07,4.3357196943816234e-08,1.8396282541743858e-07,1.0266959549198873e-07,1.1034195779302536e-09,4.926503094360157e-10,5.361884825028085e-10,2.8105187621640937e-10
3240,seg_train/seg_train/forest\18310.jpg,6.058622830096283e-07,0.9999885559082031,1.5393013654829701e-06,5.53002337255748e-07,7.345192443608539e-06,1.3706531944990274e-06,4.3515708370023276e-08,1.7335487711989117e-08,2.6083530002551925e-08,5.331877606096214e-09
3241,seg_train/seg_train/forest\18311.jpg,5.228362447845525e-12,1.0,1.0274834368745323e-12,9.80067857246766e-15,2.1582457771906344e-13,1.51057291675194e-11,5.716596033350507e-12,5.112907710061454e-13,7.306503492510164e-13,4.673924008241626e-13
3242,seg_train/seg_train/forest\18318.jpg,6.012690505485807e-07,0.9999992847442627,3.1863603311421684e-08,8.992497413373712e-09,6.966034860056425e-09,7.666940859962779e-08,8.521930383587062e-10,4.200275127708153e-10,4.4794068454478975e-10,2.7044788630803396e-10
3243,seg_train/seg_train/forest\18337.jpg,9.002572187455371e-05,0.998916506767273,0.00029895943589508533,0.00030593964038416743,0.00037641552626155317,1.1846851521113422e-05,1.2035775398544502e-07,9.079537477418853e-08,7.749848407456739e-08,3.496036171668493e-08
3244,seg_train/seg_train/forest\18341.jpg,4.017726595861859e-08,0.9999998807907104,2.0515647847219043e-08,2.435223800389963e-09,5.758868493188629e-09,1.6053880003141785e-08,9.17927867050139e-09,2.476443050625221e-09,3.4397944492781107e-09,1.934233218037207e-09
3245,seg_train/seg_train/forest\18348.jpg,9.847658475337084e-07,0.9999943971633911,1.9198439815681922e-07,2.2928011844669527e-07,3.804519224104297e-07,3.838231350528076e-06,2.5981581330825065e-09,2.90807378178215e-09,9.023099489802178e-10,3.3961233825152704e-09
3246,seg_train/seg_train/forest\18350.jpg,0.0002500280679669231,0.6921325325965881,9.39360324991867e-05,0.0006578271859325469,0.30649715662002563,0.00036825492861680686,8.659964123580721e-08,7.335855656265267e-08,7.89289344993449e-08,5.509560452310325e-08
3247,seg_train/seg_train/forest\18363.jpg,2.1847207203051777e-12,1.0,2.3214230884804898e-11,9.93289218237381e-13,2.2912539920927344e-12,3.319657743139359e-11,1.8567220677612184e-11,3.6128738889473766e-12,1.8619238095762825e-12,1.871358753721686e-12
3248,seg_train/seg_train/forest\18388.jpg,1.0484884445036147e-12,1.0,9.469491163427435e-12,7.641184505881998e-14,3.431315019446213e-13,5.831892260776961e-12,3.7430780697178534e-11,5.411280364769899e-12,7.70539881900234e-12,2.768538870379089e-12
3249,seg_train/seg_train/forest\18417.jpg,8.45145038397277e-08,0.9999998807907104,5.492733023970686e-08,1.5686709708973012e-09,1.5027004085510498e-09,1.974804142435005e-08,3.8834144233668155e-10,2.0226975649961787e-10,2.465107840077252e-10,1.0599384564491388e-10
3250,seg_train/seg_train/forest\18421.jpg,4.59951722908236e-15,1.0,2.50449473646378e-15,2.874044332271415e-17,1.0270620577826684e-16,5.678240877168318e-14,2.0687676832026325e-12,2.1665194594941428e-13,1.603991326695406e-13,7.07411559885962e-14
3251,seg_train/seg_train/forest\18422.jpg,1.528562343366957e-08,1.0,1.6913995537493065e-08,2.0863690775030364e-09,9.184673466222648e-09,1.2086711187464516e-08,6.352564030365215e-10,1.8644345789464722e-10,3.384907631964751e-10,5.653889856294114e-11
3252,seg_train/seg_train/forest\18431.jpg,6.726222636643797e-06,0.9983013868331909,0.00017470312013756484,3.519613164826296e-05,0.0014661734458059072,1.567711660754867e-05,7.542578828179103e-08,2.9411742374918504e-08,3.1546008472105314e-08,1.8346446140071748e-08
3253,seg_train/seg_train/forest\1844.jpg,1.4066862952244463e-10,1.0,3.742615939383853e-10,6.576210929976067e-12,7.143343555560122e-11,5.671238478832663e-10,1.0748287676554114e-10,1.7477824743039605e-11,2.8001974003433183e-11,1.3712328147952313e-11
3254,seg_train/seg_train/forest\18441.jpg,8.386264460646942e-10,1.0,2.5369468303892972e-08,1.0275654771518816e-09,4.78711870144366e-09,6.686537101785461e-09,5.7024884814183e-10,1.0660352461888678e-10,9.067553652375437e-11,5.704562863750873e-11
